date,min,max,median,q1,q3,stdev,count
2020-11-08T00:00:00.000Z,0.87,3.4,1.4,1.2,1.7,0.451,349
2020-11-09T00:00:00.000Z,1.6,11.13,2.4,2.06,3.83,2.753,233
2020-11-10T00:00:00.000Z,1.9,10.3,3.5,2.79,5.82,2.09,312
2020-11-11T00:00:00.000Z,2.67,61.37,9.02,5.73,11.4,4.955,327
2020-11-12T00:00:00.000Z,2.17,12.1,4.13,2.87,5,1.626,226
2020-11-13T00:00:00.000Z,6.1,52.2,13.39,9.6,21.23,9.903,308
2020-11-14T00:00:00.000Z,5.2,40.33,9,7.5,19,9.751,335
2020-11-15T00:00:00.000Z,2.47,39.29,37.14,34.03,38.39,12.709,16
2020-11-16T00:00:00.000Z,1.1,6.93,2.5,1.8,4.29,1.4,268
2020-11-17T00:00:00.000Z,2.57,10.9,4.4,3.83,5.2,1.906,311
2020-11-18T00:00:00.000Z,6.6,31.9,7.6,7.33,8.55,6.669,17
2020-11-19T00:00:00.000Z,11.5,30.5,21,11.5,30.5,9.5,2
2020-11-20T00:00:00.000Z,1,17.89,1.73,1.5,5.32,4.102,345
2020-11-21T00:00:00.000Z,1.5,2.6,1.8,1.68,1.9,0.268,12
2020-11-22T00:00:00.000Z,2.8,3.2,3,2.8,3.2,0.2,2
2020-11-23T00:00:00.000Z,2.4,2.6,2.5,2.4,2.6,0.1,2
2020-11-24T00:00:00.000Z,2.8,5.9,4.34,2.8,5.9,1.55,2
2020-11-26T00:00:00.000Z,2.17,16.43,3.7,2.97,5.08,3.85,277
2020-11-27T00:00:00.000Z,1.4,12.4,4.22,2.99,5.07,2.332,280
2020-11-28T00:00:00.000Z,1.3,12.43,3.13,2.35,3.73,2.088,245
2020-11-29T00:00:00.000Z,1.47,4.37,1.7,1.6,3.07,0.835,27
2020-11-30T00:00:00.000Z,4,10.47,5.8,5.19,7.64,1.519,212
2020-12-01T00:00:00.000Z,2.1,14.4,5.52,4.37,7.77,2.445,242
2020-12-02T00:00:00.000Z,1.07,2.97,1.6,1.43,1.87,0.346,263
2020-12-03T00:00:00.000Z,1,3.57,1.67,1.33,2.13,0.501,239
2020-12-04T00:00:00.000Z,0.77,2.43,1.5,1.2,1.7,0.337,265
2020-12-05T00:00:00.000Z,0.9,2.63,1.37,1.2,1.57,0.269,252
2020-12-06T00:00:00.000Z,1.1,5.3,1.5,1.3,1.8,0.517,339
2020-12-07T00:00:00.000Z,0.8,4.17,1.4,1.2,1.6,0.352,289
2020-12-08T00:00:00.000Z,0.7,1.43,0.93,0.83,1.1,0.155,279
2020-12-09T00:00:00.000Z,0.73,1.73,1,0.9,1.2,0.229,243
2020-12-10T00:00:00.000Z,0.6,2.77,1.4,1,1.63,0.373,265
2020-12-11T00:00:00.000Z,0.6,5.7,0.97,0.8,1.8,1.27,312
2020-12-12T00:00:00.000Z,0.5,3.17,1.83,1,2.29,0.723,319
2020-12-13T00:00:00.000Z,1.7,5.97,2.7,2.4,3.3,0.76,300
2020-12-14T00:00:00.000Z,2,30.97,5.7,3.77,10.47,5.385,279
2020-12-15T00:00:00.000Z,1,21.2,8.73,3.52,13.75,5.533,305
2020-12-16T00:00:00.000Z,1.07,8.23,3.3,1.9,4.79,1.879,309
2020-12-17T00:00:00.000Z,3.73,12.33,7.6,6.7,9.11,1.81,277
2020-12-18T00:00:00.000Z,4.23,18.53,5.7,5.19,8.72,2.954,305
2020-12-19T00:00:00.000Z,4.03,40.47,17.14,12.25,24.27,8.058,284
2020-12-20T00:00:00.000Z,0.9,22.17,3,1.7,5.99,5.567,300
2020-12-21T00:00:00.000Z,1.93,12.73,4.53,2.87,5.47,2.38,295
2020-12-22T00:00:00.000Z,3.83,24.6,12.63,8.61,16.03,5.197,285
2020-12-23T00:00:00.000Z,3.3,40.13,18.73,13.8,26.6,9.345,303
2020-12-24T00:00:00.000Z,2.23,15.43,5.6,3.8,8.99,3.159,272
2020-12-25T00:00:00.000Z,0.8,9.93,1.6,1.2,2.23,1.441,304
2020-12-26T00:00:00.000Z,0.8,3.13,1.12,1,1.57,0.457,285
2020-12-27T00:00:00.000Z,1.12,4,2,1.6,2.87,0.706,292
2020-12-28T00:00:00.000Z,0.6,3.9,1.4,1.1,1.8,0.678,281
2020-12-29T00:00:00.000Z,1,3.87,1.7,1.49,1.9,0.496,285
2020-12-30T00:00:00.000Z,0.8,3.6,1.2,1.1,1.4,0.445,289
2020-12-31T00:00:00.000Z,1.1,3.77,1.83,1.57,2.47,0.54,302
2021-01-01T00:00:00.000Z,0.7,3.3,1.2,1.03,1.4,0.476,291
2021-01-02T00:00:00.000Z,0.9,1.93,1.19,1.1,1.27,0.156,264
2021-01-03T00:00:00.000Z,0.9,10.23,1.4,1.2,1.7,0.77,251
2021-01-04T00:00:00.000Z,1.4,3.37,2.1,1.83,2.5,0.419,262
2021-01-05T00:00:00.000Z,1.4,8.5,2,1.8,2.29,0.86,261
2021-01-06T00:00:00.000Z,1.7,11.43,2.9,2.37,3.43,1.184,263
2021-01-07T00:00:00.000Z,1.3,62.47,3.93,3.05,6.55,8.005,253
2021-01-08T00:00:00.000Z,1.9,9.47,4.7,3.7,6.73,1.841,258
2021-01-09T00:00:00.000Z,1.83,54.3,7.43,3.58,11.48,6.461,252
2021-01-10T00:00:00.000Z,1.4,21.47,5.63,2,7.9,3.658,237
2021-01-11T00:00:00.000Z,4.03,25.67,7.87,6.64,10.19,3.197,149
2021-01-12T00:00:00.000Z,2,15.37,3.49,2.99,4.51,1.56,252
2021-01-13T00:00:00.000Z,1.6,10.93,2.87,2.27,4.03,1.463,266
2021-01-14T00:00:00.000Z,2.1,37.93,5.87,5.2,6.67,3.524,258
2021-01-15T00:00:00.000Z,1,9.3,2,1.5,2.6,1.347,270
2021-01-16T00:00:00.000Z,1.2,31.03,2.33,1.7,3.3,2.182,258
2021-01-17T00:00:00.000Z,1,8.63,2.49,1.7,3.25,0.993,244
2021-01-18T00:00:00.000Z,1,33.2,3.55,1.72,4.3,2.72,236
2021-01-19T00:00:00.000Z,2.52,40.43,6.7,3.7,23.93,11.564,211
2021-01-20T00:00:00.000Z,5.63,37.03,15.13,10.5,22.2,7.163,259
2021-01-21T00:00:00.000Z,1.3,18.27,2.4,1.9,3.17,2.622,246
2021-01-22T00:00:00.000Z,0.7,6.6,1.4,1,2.17,0.939,257
2021-01-23T00:00:00.000Z,0.9,4.07,1.9,1.43,2.75,0.816,225
2021-01-24T00:00:00.000Z,0.6,4.17,1.6,1.3,2.29,0.665,276
2021-01-25T00:00:00.000Z,0.7,4.2,1.9,1.5,2.2,0.567,240
2021-01-26T00:00:00.000Z,1.47,4.9,2.63,2.23,3.17,0.681,271
2021-01-27T00:00:00.000Z,0.9,4.8,1.2,1.1,1.5,0.46,250
2021-01-28T00:00:00.000Z,0.8,11.5,1.5,1.3,2.2,1.197,279
2021-01-29T00:00:00.000Z,0.9,5.37,2.6,1.7,2.9,0.817,268
2021-01-30T00:00:00.000Z,0.53,3.6,1.9,1.4,2.29,0.592,259
2021-01-31T00:00:00.000Z,0.6,3,1.7,0.9,2.1,0.63,275
2021-02-01T00:00:00.000Z,0.6,1.83,1.1,0.87,1.27,0.272,175
2021-02-03T00:00:00.000Z,3.7,15.63,5.83,5.05,7.17,2.826,133
2021-02-04T00:00:00.000Z,2.97,48.13,7.77,4.97,16.63,11.586,261
2021-02-05T00:00:00.000Z,5.37,39.72,11.59,8.28,28.53,10.47,240
2021-02-06T00:00:00.000Z,1.1,19.67,7.43,3.8,10.18,3.948,249
2021-02-07T00:00:00.000Z,0.8,4.4,1.6,1.4,2,0.696,239
2021-02-08T00:00:00.000Z,0.87,2.7,1.33,1.2,1.57,0.279,254
2021-02-09T00:00:00.000Z,1.2,4.76,2.2,1.8,2.52,0.617,240
2021-02-10T00:00:00.000Z,0.9,3.4,1.7,1.35,2.02,0.517,240
2021-02-11T00:00:00.000Z,1.23,2.83,1.7,1.57,1.87,0.249,233
2021-02-12T00:00:00.000Z,0.8,4.26,1.4,1.1,1.97,0.668,273
2021-02-13T00:00:00.000Z,0.6,4.3,1.4,1,1.67,0.48,258
2021-02-14T00:00:00.000Z,1.6,9.5,3.37,2.67,4,1.187,239
2021-02-15T00:00:00.000Z,1.9,4.9,2.8,2.5,3.43,0.651,245
2021-02-16T00:00:00.000Z,1.6,29,3.42,2.9,4.67,2.632,234
2021-02-17T00:00:00.000Z,2.06,34.79,10.16,6.75,19.23,8.823,232
2021-02-18T00:00:00.000Z,4.53,37.57,16.75,12.02,26.97,8.707,268
2021-02-19T00:00:00.000Z,13.67,44.43,33.33,25.2,37.27,8.1,239
2021-02-20T00:00:00.000Z,5.73,41.4,15.6,9.83,18.47,6.249,247
2021-02-21T00:00:00.000Z,2.67,24.77,15.42,13,17.97,4.394,258
2021-02-22T00:00:00.000Z,0.7,8.52,1.9,1.12,3.3,1.794,216
2021-02-23T00:00:00.000Z,1.47,6.43,3.15,2.54,4.3,1.047,228
2021-02-24T00:00:00.000Z,4.59,28.2,8.3,6.83,17.32,6.159,226
2021-02-25T00:00:00.000Z,4.9,15,8.3,6.3,11.4,2.808,167
2021-02-26T00:00:00.000Z,3.57,13.3,5.49,4.7,6.23,1.82,228
2021-02-27T00:00:00.000Z,6.6,18.2,10.82,10.02,11.57,1.641,264
2021-02-28T00:00:00.000Z,5.7,12.17,8.6,6.7,9.8,1.656,227
2021-03-01T00:00:00.000Z,4.97,24.87,11.3,9.93,13.27,3.931,238
2021-03-02T00:00:00.000Z,16.03,37.43,25.5,21.94,28.05,4.566,253
2021-03-03T00:00:00.000Z,15.5,36.2,25.17,21.62,28.77,5.034,229
2021-03-04T00:00:00.000Z,8.69,42.57,16.95,12,31.05,10.517,228
2021-03-05T00:00:00.000Z,9.6,37.29,17.5,13.79,20.39,5.581,253
2021-03-06T00:00:00.000Z,8.69,37.29,15.2,11.1,23.33,6.822,242
2021-03-07T00:00:00.000Z,5.97,77.23,28.92,23.6,33.44,9.4,256
2021-03-08T00:00:00.000Z,4.59,71.56,16.92,11.03,21.7,8.78,242
2021-03-09T00:00:00.000Z,3.8,16.23,8,6.1,11.13,3.14,247
2021-03-10T00:00:00.000Z,4.37,17.82,8.47,6.87,12.93,3.52,237
2021-03-11T00:00:00.000Z,2.4,21.2,8.23,4.12,11.75,4.253,241
2021-03-12T00:00:00.000Z,1.9,36.29,4.13,3.09,5.9,3.472,249
2021-03-13T00:00:00.000Z,2.47,9.8,3.67,3.2,4.83,1.641,250
2021-03-14T00:00:00.000Z,1.1,9.3,2.04,1.6,4.07,1.575,246
2021-03-15T00:00:00.000Z,1.3,4.33,2.29,1.8,2.83,0.699,222
2021-03-16T00:00:00.000Z,1.7,43.17,3.47,2.83,4.9,3.436,223
2021-03-17T00:00:00.000Z,1.37,5.03,2.9,2.13,3.72,0.895,253
2021-03-18T00:00:00.000Z,1.23,18.17,3.6,2.2,5.7,2.395,215
2021-03-19T00:00:00.000Z,1.1,5.2,2.33,2,2.7,0.77,235
2021-03-20T00:00:00.000Z,1.53,7.27,3.82,3.33,4.3,1.085,248
2021-03-21T00:00:00.000Z,2,7.83,3.43,2.8,3.9,0.983,230
2021-03-22T00:00:00.000Z,1.3,3.67,1.87,1.67,2.4,0.573,231
2021-03-23T00:00:00.000Z,2.7,20.32,6.82,4.42,9.43,3.016,300
2021-03-24T00:00:00.000Z,5.43,37.43,11.13,7.62,19.57,8.643,229
2021-03-25T00:00:00.000Z,15.33,45.27,32.93,26.17,37.86,7.103,222
2021-03-26T00:00:00.000Z,4.43,44.3,16.43,8.14,30.54,11.786,236
2021-03-27T00:00:00.000Z,4.53,33.1,8.67,6.1,25.69,10.065,252
2021-03-28T00:00:00.000Z,2.23,10.23,4.37,3.67,5.93,2.166,174
2021-03-29T00:00:00.000Z,2.2,15.03,6.05,3.8,7.33,3.54,194
2021-03-30T00:00:00.000Z,2.17,13.93,6.13,3.23,9.73,3.341,219
2021-03-31T00:00:00.000Z,3.17,19.03,5.97,4.59,13.43,4.691,199
2021-04-01T00:00:00.000Z,2.73,16.17,5.13,4.59,7.6,2.495,178
2021-04-02T00:00:00.000Z,1.8,13.4,4.2,3,8.19,2.645,202
2021-04-03T00:00:00.000Z,1.3,17.87,6.73,4.17,10.3,3.958,210
2021-04-04T00:00:00.000Z,2.29,25.07,5.25,4.7,6.49,6.339,204
2021-04-05T00:00:00.000Z,4.2,8.47,5.42,4.97,6.67,1.064,142
2021-04-06T00:00:00.000Z,3.8,15.13,8.1,7.02,9.25,1.834,236
2021-04-07T00:00:00.000Z,3.8,14.43,7.37,5.94,8.68,2.028,165
2021-04-08T00:00:00.000Z,1.5,4.7,2.42,2.02,3.2,0.708,186
2021-04-09T00:00:00.000Z,2.1,31.17,6.69,5.05,9.77,8.296,184
